# Arguments: kr_a=0.0, kd_a=0.21, rep=100, it=100, relocation=0.0, division=0.21, rows=20, cols=5, status=None, file_ID=8, delta_t=None
"54,999","120,1","21,999","0,999","24,999","4,999","11,999","39,999","0,999","1,999","48,2","11,4","13,999","0,999","3,999","33,999","6,999","43,999","3,999","6,999","116,3","0,999","0,999","1,999","1,999","91,999","3,999","11,999","0,999","1,999","34,0","4,999","0,999","19,999","3,999","4,999","8,999","14,3","7,999","1,999","5,999","2,999","11,999","1,999","15,999","9,999","20,999","35,1","9,999","0,999","12,999","9,999","3,999","24,999","7,999","8,999","17,2","11,999","7,999","3,999","7,999","12,999","7,999","29,3","23,999","21,999","51,2","0,999","0,999","64,999","2,999","26,2","3,999","3,999","10,999","38,999","9,999","0,999","5,999","20,999","0,999","36,1","75,1","8,999","18,999","43,2","4,999","1,999","20,3","18,4","0,999","14,999","0,999","5,999","5,999","42,999","8,999","5,999","73,999","5,999"
"45,2","0,999","0,999","6,999","30,999","0,999","51,4","2,999","6,999","16,999","17,999","17,999","12,999","1,999","14,999","50,999","2,999","3,999","2,999","3,999","0,999","4,999","5,999","2,999","2,999","3,999","1,999","4,999","24,999","5,999","2,999","8,999","11,999","7,999","25,1","6,3","0,999","22,999","56,999","15,4","2,999","9,999","18,999","22,999","34,999","1,999","3,999","5,999","0,999","0,999","0,999","25,4","52,999","10,999","56,1","7,999","73,0","23,999","41,4","23,999","10,999","1,999","9,999","0,999","0,999","3,999","31,999","0,999","0,999","29,2","21,3","18,999","1,999","6,999","28,999","75,4","0,999","1,999","7,999","0,999","15,999","18,999","26,999","0,999","27,0","7,999","5,999","1,999","0,999","75,2","112,3","2,999","17,999","37,0","0,999","27,2","2,999","2,999","59,999","52,999"
"0,999","3,999","16,999","102,0","0,999","10,999","0,999","3,999","14,999","4,999","35,999","34,999","1,999","4,999","3,999","39,999","23,999","74,999","5,999","11,999","20,999","7,999","5,999","4,999","80,1","10,999","63,2","25,1","69,3","1,999","7,999","26,999","34,999","51,999","5,999","102,3","1,999","15,999","0,999","7,999","0,999","9,999","17,999","1,999","15,999","6,999","30,3","11,999","10,999","0,999","11,999","5,999","0,999","2,999","22,3","42,999","27,999","22,999","1,999","14,2","27,3","29,999","2,999","44,999","49,999","103,999","51,999","2,999","46,999","17,999","5,999","5,999","5,999","10,0","31,1","4,999","129,999","7,999","26,999","26,4","11,999","4,999","52,999","112,999","15,4","42,999","18,999","55,4","3,999","20,999","12,999","42,3","17,999","10,0","4,999","4,999","3,999","2,999","0,999","20,999"
"1,999","1,999","32,999","6,999","34,999","65,999","7,999","0,999","42,999","15,999","29,999","67,999","34,0","2,999","0,999","2,999","69,999","22,999","49,999","6,999","39,2","30,999","3,999","65,1","1,999","7,999","0,999","6,999","23,999","27,4","62,3","1,999","1,999","45,3","20,999","1,999","0,999","43,999","31,1","40,999","29,999","3,999","1,999","16,999","123,4","7,999","20,999","22,999","7,999","52,0","3,999","5,999","20,1","0,999","0,999","11,999","80,999","9,999","13,999","14,999","9,2","6,999","8,999","23,999","17,999","36,1","1,999","0,999","17,1","11,999","48,999","87,1","31,999","13,999","6,999","114,0","14,999","1,999","0,999","23,999","9,999","10,999","2,999","2,999","39,999","27,2","5,999","4,999","52,999","4,999","31,1","12,999","10,999","34,999","0,999","36,3","9,999","17,999","9,999","2,999"
"0,999","59,3","84,2","0,999","1,999","7,999","61,999","25,1","8,999","82,999","20,999","11,999","0,999","23,999","4,999","28,1","7,999","46,999","6,999","3,999","17,999","1,999","5,999","3,999","2,999","1,999","0,999","1,999","7,0","3,999","6,999","13,999","0,999","17,1","0,999","15,999","27,1","14,999","4,999","47,999","49,4","0,999","37,0","118,0","0,999","23,999","6,0","10,999","13,999","9,999","37,4","19,999","21,999","5,999","27,0","95,1","59,999","12,999","23,1","30,999","24,999","4,999","1,999","3,999","125,999","3,999","1,999","4,999","82,999","37,999","96,999","107,999","1,999","26,999","33,999","3,999","12,999","0,999","38,999","51,999","2,999","0,999","5,999","3,999","1,999","39,4","0,999","6,999","6,3","4,999","18,999","4,999","18,999","0,999","28,0","19,999","61,2","68,999","24,999","1,999"
"6,999","15,999","1,999","2,999","16,3","9,999","0,999","12,999","8,999","70,3","25,1","6,999","0,999","15,999","0,999","1,999","14,1","20,999","71,999","53,4","49,999","26,4","20,3","0,999","14,999","38,999","2,999","2,999","3,999","5,999","3,999","2,999","58,999","117,999","2,999","23,3","15,999","26,2","16,999","0,999","16,999","3,999","19,999","5,999","2,999","7,999","19,2","19,999","18,999","0,999","12,999","34,999","20,1","102,999","5,999","12,999","3,999","78,3","12,4","41,999","12,999","17,999","19,999","121,2","1,999","1,999","1,999","32,999","21,999","46,999","16,999","2,999","9,999","7,999","81,999","92,2","54,999","2,999","61,999","8,999","5,999","9,999","18,999","16,999","26,999","3,999","10,999","1,999","14,999","21,3","7,999","34,999","7,3","2,999","3,999","1,999","26,2","5,999","50,999","8,1"
"6,999","16,3","80,999","17,0","7,999","26,4","4,999","68,3","4,999","3,999","54,0","12,999","4,999","53,999","72,0","7,999","18,999","31,3","5,999","8,999","11,999","37,999","0,999","41,999","32,3","15,4","4,999","73,999","9,999","80,999","0,999","32,999","10,999","50,1","13,999","55,1","53,1","3,999","0,999","14,999","24,999","5,999","2,999","33,999","103,2","2,999","29,999","2,999","36,999","5,999","8,999","41,999","22,0","2,999","33,999","3,999","33,4","16,999","9,999","29,999","16,3","3,999","3,999","17,999","21,999","1,999","3,999","4,999","87,4","18,999","2,999","25,999","5,999","0,999","77,999","16,999","15,999","54,0","1,999","2,999","10,2","5,999","14,2","35,999","9,999","76,1","19,999","14,999","1,999","135,999","63,0","6,999","0,999","6,999","1,999","61,999","81,0","29,999","23,999","7,0"
"1,999","66,999","4,999","0,999","6,999","36,3","17,999","5,999","4,999","3,999","28,999","31,999","4,999","71,0","19,999","2,999","19,999","3,999","6,999","0,999","22,1","8,999","8,999","8,999","2,999","31,4","3,999","2,999","13,999","0,999","14,999","6,999","13,1","0,999","12,999","6,999","22,999","5,999","36,3","1,999","8,999","0,999","11,2","16,999","65,0","58,1","0,999","0,999","0,999","4,999","7,999","0,999","0,999","1,999","0,999","3,999","20,3","11,999","8,999","4,999","18,4","15,1","76,2","91,999","6,999","11,2","43,999","5,999","3,999","8,999","15,4","16,999","13,0","24,999","6,1","8,999","7,999","12,999","62,999","4,999","71,999","6,999","2,999","8,999","4,999","171,1","7,999","43,3","24,2","44,999","29,999","17,999","25,999","31,0","8,999","63,999","3,999","27,999","0,999","2,999"
"23,999","44,3","23,999","30,1","3,999","3,999","22,999","0,999","27,999","4,999","10,999","4,999","21,999","0,999","8,2","11,3","20,999","15,999","27,1","39,4","1,999","25,999","0,999","20,999","90,999","16,999","46,999","0,999","18,999","58,3","23,4","4,999","0,999","4,999","18,3","48,999","5,999","18,999","7,999","7,999","8,999","68,0","21,999","52,999","2,999","3,999","5,999","26,0","50,4","16,999","25,2","7,999","5,999","6,999","14,999","39,999","2,999","12,0","1,999","0,999","7,999","7,999","4,999","34,999","15,4","5,999","2,999","10,999","1,999","3,999","4,999","101,2","0,999","39,2","14,999","5,999","45,999","3,999","10,999","8,3","56,3","55,999","0,999","16,999","63,999","0,999","0,999","8,999","18,999","9,999","49,999","1,999","19,999","0,999","0,999","27,999","1,999","87,2","0,999","0,999"
"18,999","5,999","36,999","14,2","38,1","3,999","25,1","5,3","27,1","10,999","2,999","0,999","0,999","7,999","8,999","18,999","43,3","12,999","0,999","2,999","4,999","12,999","2,999","3,999","5,999","2,999","64,999","2,999","8,999","5,999","26,999","52,999","25,999","1,999","1,999","6,999","2,999","10,2","5,999","8,999","1,999","4,999","9,4","1,999","0,999","10,999","2,999","14,999","2,999","84,999","6,999","50,3","33,999","46,999","42,999","12,999","16,999","15,999","0,999","8,999","1,999","4,999","12,3","11,999","31,2","8,999","7,999","25,999","19,999","3,999","11,999","9,999","5,999","15,999","37,4","72,3","30,4","12,999","3,999","10,999","28,2","26,999","28,999","66,0","9,999","28,999","42,999","29,999","0,999","8,999","25,999","23,999","10,999","50,999","61,3","67,999","0,999","1,999","2,999","1,999"
