# Arguments: kr_a=0.0625, kd_a=0.25, rep=100, it=100, relocation=0.03125, division=0.5, rows=20, cols=5, status=None, file_ID=3, delta_t=None
"9,999","4,999","3,999","2,999","4,999","2,999","28,4","6,999","4,0","19,1","5,999","16,2","16,2","1,999","25,0","2,999","2,999","14,2","4,999","7,999","3,999","23,0","6,999","48,1","9,2","34,0","18,2","13,999","52,3","5,2","3,999","13,2","30,1","4,999","1,999","9,999","44,1","88,4","34,1","14,4","7,2","6,999","10,4","13,1","23,0","35,0","11,999","10,999","12,999","22,2","9,2","4,4","14,1","13,2","21,2","1,999","17,3","22,999","10,999","7,999","14,4","28,999","36,4","6,4","29,4","9,4","35,0","7,2","21,2","4,999","7,4","64,1","3,999","15,999","1,999","21,0","18,0","16,2","4,999","2,999","20,0","9,4","20,0","18,3","18,4","9,999","5,999","35,4","0,999","12,0","29,3","3,999","13,999","13,1","27,999","4,4","15,1","10,0","1,999","19,999"
"8,999","43,3","1,999","30,3","12,1","14,1","3,999","12,999","9,999","9,3","6,999","22,0","3,999","4,3","5,2","1,999","21,3","24,1","32,2","1,999","6,999","12,2","12,0","34,3","0,999","11,999","10,2","16,4","17,3","2,999","10,1","9,999","5,999","5,999","9,3","23,4","9,1","20,3","38,0","92,4","24,1","9,999","6,999","7,1","3,999","20,4","22,1","0,999","12,3","20,999","28,2","3,999","14,4","14,4","10,1","33,1","1,999","19,999","19,3","12,999","3,999","3,999","16,3","14,3","4,1","6,0","28,4","1,999","12,2","10,999","19,0","4,999","9,999","9,999","8,2","21,1","32,0","5,999","18,2","14,0","4,999","0,999","18,0","7,0","8,0","50,4","14,0","2,999","22,1","16,999","7,999","7,999","10,999","2,999","12,3","25,0","10,3","41,4","3,999","18,4"
"5,2","42,1","10,1","10,3","0,999","7,999","24,4","9,0","6,999","18,2","5,1","15,3","30,4","27,1","2,2","1,999","0,999","10,4","2,999","0,999","16,0","17,999","4,999","26,2","23,4","8,999","49,2","5,999","5,999","19,0","18,4","2,999","2,999","12,1","35,0","18,2","3,999","18,4","8,2","31,3","6,999","14,4","20,999","7,2","19,999","5,1","22,2","2,999","16,1","60,2","15,999","32,1","28,3","21,1","2,999","11,4","23,2","26,1","7,999","15,3","1,999","4,4","12,0","17,4","15,4","15,3","0,999","31,4","16,4","3,999","6,1","9,2","4,3","4,999","0,999","28,2","44,3","0,999","15,4","8,4","7,999","30,4","9,999","13,4","11,4","31,999","5,999","13,3","46,0","29,1","12,999","22,4","8,999","13,0","8,3","15,999","3,999","22,999","10,4","24,999"
"11,3","21,2","5,999","24,2","4,999","28,4","68,1","13,0","1,999","18,3","27,2","4,999","22,999","14,1","4,999","1,999","0,999","8,2","7,999","26,999","15,4","23,4","3,2","14,999","8,1","6,3","11,3","28,2","4,0","11,0","23,2","8,4","28,3","13,4","27,4","1,999","1,999","6,0","28,999","5,999","4,999","17,4","32,0","6,999","2,999","5,999","4,1","5,3","17,4","14,999","17,3","27,999","26,3","11,4","7,2","23,4","3,999","10,999","12,3","43,1","16,999","3,999","15,0","27,3","10,2","4,999","15,0","6,2","17,3","17,999","32,4","2,999","1,999","26,999","7,4","24,4","14,2","13,4","31,0","8,999","8,3","56,0","66,2","3,999","4,999","28,2","12,1","15,999","31,1","31,0","10,1","7,1","14,999","1,999","25,4","2,999","4,999","24,0","16,3","16,999"
"16,2","7,999","1,999","3,999","2,999","5,999","12,0","0,999","0,999","8,999","11,999","10,999","9,1","18,1","8,4","3,999","7,0","7,999","4,999","2,999","5,999","14,999","14,2","15,0","23,2","26,3","11,1","25,3","1,999","19,3","27,4","3,999","2,999","16,999","33,4","26,3","6,999","13,999","15,0","5,0","7,999","17,0","25,2","29,1","4,999","11,4","9,4","2,999","18,999","13,999","6,999","10,2","12,1","9,1","17,3","8,999","2,999","18,0","2,999","19,2","30,999","21,2","1,999","0,999","15,3","22,0","69,0","25,0","1,999","20,2","9,999","12,0","21,0","1,999","26,999","6,999","28,0","30,1","44,4","24,4","2,999","35,999","21,999","9,4","13,999","6,999","9,999","5,999","11,999","45,3","2,999","10,0","28,0","18,2","3,999","9,3","26,1","21,2","22,2","24,4"
"16,4","28,2","2,999","1,999","3,999","45,3","7,999","30,3","10,4","10,3","2,2","3,1","19,4","37,1","8,999","22,3","4,999","5,999","5,999","8,0","7,999","6,999","18,1","10,999","16,2","2,999","4,999","15,0","9,3","24,4","0,999","10,3","8,0","23,0","5,999","36,0","2,999","50,1","15,3","11,999","2,999","11,1","9,1","3,999","4,999","9,999","22,1","17,1","25,999","5,999","11,4","8,1","7,1","14,1","16,0","6,999","15,3","12,999","6,1","6,0","5,4","1,999","40,4","7,999","3,4","15,3","22,2","7,999","10,3","10,4","12,1","30,3","7,4","10,3","14,0","3,999","1,999","34,1","3,999","24,999","6,999","14,999","15,4","2,1","15,3","21,4","29,4","7,999","10,3","26,3","9,999","11,3","31,999","2,999","1,999","8,999","2,999","19,1","3,999","10,3"
"14,0","7,3","1,999","0,999","14,1","8,2","15,4","39,0","8,3","4,999","4,3","3,999","10,1","16,2","9,1","13,1","11,3","27,3","19,3","10,2","10,4","0,999","1,2","31,0","42,3","1,999","19,4","2,999","8,999","21,3","15,3","20,4","5,3","8,0","0,999","10,3","6,0","2,999","9,999","11,999","14,1","11,1","18,0","13,0","7,3","4,999","10,999","3,999","1,999","33,4","6,999","9,1","8,4","7,999","21,1","20,0","15,2","1,999","25,3","30,1","9,4","14,2","4,999","17,1","12,0","14,999","3,999","11,4","8,999","2,999","7,4","15,4","7,2","33,1","8,1","4,999","11,2","1,999","12,4","1,999","28,3","2,999","22,4","4,1","18,2","3,999","21,2","18,3","6,0","6,4","18,0","13,3","25,2","36,0","8,0","4,999","1,999","30,1","24,3","15,999"
"31,1","77,4","16,0","10,4","16,3","23,3","3,999","45,3","9,999","1,999","0,999","19,1","21,0","6,0","14,1","35,2","9,0","18,0","39,4","11,4","29,4","22,3","69,1","6,999","2,999","5,999","28,999","10,999","4,999","22,3","50,3","20,2","11,1","13,1","0,999","10,999","29,3","26,3","15,4","47,3","3,999","8,3","54,3","10,1","8,4","11,3","24,2","6,1","9,4","1,999","3,3","1,999","11,0","5,999","6,999","41,4","3,999","1,999","9,999","9,999","11,999","19,4","10,999","20,2","13,1","10,2","5,2","8,999","7,2","5,999","7,999","10,999","21,3","5,2","2,999","3,999","1,999","5,999","15,3","18,3","3,999","5,999","7,999","7,999","5,999","15,1","5,1","7,999","14,0","7,999","16,999","8,999","15,4","2,999","11,4","49,1","2,999","19,4","13,1","31,2"
"20,999","15,2","4,999","5,999","9,4","29,4","0,999","3,999","2,3","17,4","13,1","9,0","30,2","0,999","29,4","7,999","14,0","3,999","19,3","6,999","2,999","29,2","4,0","1,999","5,999","30,0","9,4","32,0","23,999","17,999","19,0","7,0","14,4","10,2","69,1","11,2","23,999","7,999","13,999","0,999","5,2","13,3","16,3","8,2","18,2","5,999","20,2","11,1","23,1","6,3","20,1","56,0","8,999","6,999","27,999","27,3","16,999","5,999","6,999","2,999","1,999","12,2","25,1","7,999","5,999","26,4","6,4","22,999","3,999","21,1","39,0","3,999","16,0","15,4","11,3","20,0","14,4","25,3","38,0","29,0","15,4","11,1","17,4","8,1","5,999","14,4","26,4","17,2","0,999","10,1","3,999","11,2","7,999","11,999","0,999","21,2","17,999","1,999","1,999","12,1"
"21,2","28,1","16,999","6,999","1,999","13,0","11,4","25,0","10,999","2,999","77,1","1,999","31,999","3,999","1,999","6,999","18,1","22,4","16,0","12,999","1,999","6,1","17,3","23,3","4,999","14,999","13,4","6,0","3,999","3,1","23,4","15,2","10,4","19,3","2,999","20,2","7,1","18,2","12,2","51,1","7,999","6,999","4,999","4,999","6,999","16,3","9,999","7,3","39,1","19,1","25,0","4,999","13,1","7,1","4,999","21,1","9,3","12,1","2,999","8,0","1,999","25,1","6,999","21,2","10,3","1,999","1,999","3,999","12,999","20,1","8,999","9,999","4,999","31,4","17,2","17,2","10,0","9,4","7,1","24,999","6,3","16,4","17,2","12,1","9,2","19,999","74,2","2,999","19,999","3,999","6,999","12,999","9,0","9,999","3,999","52,999","33,3","17,4","7,999","33,1"
