# Arguments: kr_a=0.0625, kd_a=0.25, rep=100, it=100, relocation=0.0625, division=0.83, rows=20, cols=5, status=None, file_ID=8, delta_t=None
Timepoint,Rep_0,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5,Rep_6,Rep_7,Rep_8,Rep_9,Rep_10,Rep_11,Rep_12,Rep_13,Rep_14,Rep_15,Rep_16,Rep_17,Rep_18,Rep_19,Rep_20,Rep_21,Rep_22,Rep_23,Rep_24,Rep_25,Rep_26,Rep_27,Rep_28,Rep_29,Rep_30,Rep_31,Rep_32,Rep_33,Rep_34,Rep_35,Rep_36,Rep_37,Rep_38,Rep_39,Rep_40,Rep_41,Rep_42,Rep_43,Rep_44,Rep_45,Rep_46,Rep_47,Rep_48,Rep_49,Rep_50,Rep_51,Rep_52,Rep_53,Rep_54,Rep_55,Rep_56,Rep_57,Rep_58,Rep_59,Rep_60,Rep_61,Rep_62,Rep_63,Rep_64,Rep_65,Rep_66,Rep_67,Rep_68,Rep_69,Rep_70,Rep_71,Rep_72,Rep_73,Rep_74,Rep_75,Rep_76,Rep_77,Rep_78,Rep_79,Rep_80,Rep_81,Rep_82,Rep_83,Rep_84,Rep_85,Rep_86,Rep_87,Rep_88,Rep_89,Rep_90,Rep_91,Rep_92,Rep_93,Rep_94,Rep_95,Rep_96,Rep_97,Rep_98,Rep_99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.010869565217391304,0.010309278350515464,0.0,0.010526315789473684,0.0,0.0,0.0,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.0,0.010416666666666666,0.0,0.010752688172043012,0.010869565217391304,0.01098901098901099,0.010526315789473684,0.01098901098901099,0.0,0.010416666666666666,0.010752688172043012,0.0,0.010869565217391304,0.021505376344086023,0.010638297872340425,0.010638297872340425,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.010869565217391304,0.010752688172043012,0.021052631578947368,0.0,0.021052631578947368,0.0,0.0,0.010752688172043012,0.011111111111111112,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.022222222222222223,0.010526315789473684,0.0,0.0,0.010869565217391304,0.010752688172043012,0.0,0.010752688172043012,0.010638297872340425,0.0,0.02197802197802198,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.021739130434782608,0.0,0.0,0.0,0.010638297872340425,0.02197802197802198,0.010752688172043012,0.02197802197802198,0.010416666666666666,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.02197802197802198,0.02040816326530612,0.011363636363636364,0.0,0.0,0.0,0.010526315789473684,0.010309278350515464,0.0,0.0,0.0,0.021739130434782608,0.010416666666666666,0.0,0.010526315789473684,0.0
2,0.05555555555555555,0.010752688172043012,0.0,0.021739130434782608,0.02197802197802198,0.010752688172043012,0.0,0.034482758620689655,0.033707865168539325,0.022222222222222223,0.011494252873563218,0.021739130434782608,0.0,0.02247191011235955,0.03333333333333333,0.044444444444444446,0.021739130434782608,0.02247191011235955,0.010869565217391304,0.042105263157894736,0.0449438202247191,0.0,0.022727272727272728,0.03260869565217391,0.011494252873563218,0.021505376344086023,0.046511627906976744,0.0425531914893617,0.011363636363636364,0.044444444444444446,0.010638297872340425,0.022727272727272728,0.01098901098901099,0.022222222222222223,0.0449438202247191,0.03260869565217391,0.04395604395604396,0.0,0.021505376344086023,0.011627906976744186,0.011111111111111112,0.011111111111111112,0.034482758620689655,0.010869565217391304,0.022727272727272728,0.052083333333333336,0.045454545454545456,0.03529411764705882,0.05813953488372093,0.03260869565217391,0.054945054945054944,0.022727272727272728,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.054945054945054944,0.02247191011235955,0.02247191011235955,0.056179775280898875,0.02127659574468085,0.0,0.011494252873563218,0.03571428571428571,0.06976744186046512,0.022727272727272728,0.021739130434782608,0.011904761904761904,0.043010752688172046,0.033707865168539325,0.0449438202247191,0.024096385542168676,0.0449438202247191,0.042105263157894736,0.021739130434782608,0.022222222222222223,0.033707865168539325,0.03260869565217391,0.03296703296703297,0.0,0.03260869565217391,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.011235955056179775,0.03333333333333333,0.031578947368421054,0.04597701149425287,0.0,0.03260869565217391,0.03529411764705882,0.022727272727272728,0.030927835051546393,0.02247191011235955,0.011363636363636364,0.021052631578947368,0.03488372093023256,0.07526881720430108,0.0,0.054945054945054944,0.022727272727272728
3,0.06976744186046512,0.044444444444444446,0.056818181818181816,0.09302325581395349,0.046511627906976744,0.06666666666666667,0.012048192771084338,0.07317073170731707,0.07058823529411765,0.06741573033707865,0.07142857142857142,0.05747126436781609,0.03571428571428571,0.09090909090909091,0.07228915662650602,0.0898876404494382,0.06818181818181818,0.056818181818181816,0.011235955056179775,0.06451612903225806,0.08045977011494253,0.011111111111111112,0.034482758620689655,0.07692307692307693,0.023809523809523808,0.056818181818181816,0.08333333333333333,0.08888888888888889,0.037037037037037035,0.06818181818181818,0.07608695652173914,0.058823529411764705,0.04597701149425287,0.03488372093023256,0.07954545454545454,0.07777777777777778,0.07777777777777778,0.0449438202247191,0.054945054945054944,0.023529411764705882,0.011363636363636364,0.022727272727272728,0.05952380952380952,0.05434782608695652,0.07142857142857142,0.07446808510638298,0.08333333333333333,0.06097560975609756,0.13953488372093023,0.05555555555555555,0.10112359550561797,0.03488372093023256,0.056179775280898875,0.07865168539325842,0.07954545454545454,0.06818181818181818,0.047619047619047616,0.03529411764705882,0.06818181818181818,0.053763440860215055,0.03529411764705882,0.07228915662650602,0.06172839506172839,0.09302325581395349,0.05813953488372093,0.06666666666666667,0.037037037037037035,0.11363636363636363,0.08333333333333333,0.06818181818181818,0.04878048780487805,0.08139534883720931,0.07692307692307693,0.06818181818181818,0.05747126436781609,0.06976744186046512,0.07954545454545454,0.06818181818181818,0.03529411764705882,0.054945054945054944,0.08433734939759036,0.09523809523809523,0.05813953488372093,0.011764705882352941,0.05813953488372093,0.07446808510638298,0.06976744186046512,0.06741573033707865,0.06896551724137931,0.07058823529411765,0.058823529411764705,0.09574468085106383,0.06818181818181818,0.05813953488372093,0.042105263157894736,0.07228915662650602,0.11235955056179775,0.03260869565217391,0.10465116279069768,0.03529411764705882
4,0.1566265060240964,0.0898876404494382,0.09523809523809523,0.16470588235294117,0.08235294117647059,0.10112359550561797,0.08641975308641975,0.14102564102564102,0.08641975308641975,0.12790697674418605,0.15,0.11627906976744186,0.08641975308641975,0.1511627906976744,0.09876543209876543,0.16853932584269662,0.18604651162790697,0.09302325581395349,0.05747126436781609,0.08602150537634409,0.1411764705882353,0.06818181818181818,0.10465116279069768,0.10112359550561797,0.04819277108433735,0.12643678160919541,0.12195121951219512,0.1348314606741573,0.13924050632911392,0.15476190476190477,0.1111111111111111,0.0963855421686747,0.08235294117647059,0.13095238095238096,0.08139534883720931,0.14444444444444443,0.12790697674418605,0.13636363636363635,0.08888888888888889,0.0875,0.11904761904761904,0.08045977011494253,0.075,0.0898876404494382,0.13253012048192772,0.13978494623655913,0.13253012048192772,0.13580246913580246,0.19047619047619047,0.11235955056179775,0.1724137931034483,0.037037037037037035,0.13636363636363635,0.11764705882352941,0.13793103448275862,0.12790697674418605,0.08433734939759036,0.0875,0.13636363636363635,0.0898876404494382,0.10975609756097561,0.09876543209876543,0.09876543209876543,0.11627906976744186,0.08139534883720931,0.11235955056179775,0.1375,0.18604651162790697,0.1,0.08139534883720931,0.0875,0.15853658536585366,0.13333333333333333,0.12643678160919541,0.08333333333333333,0.13953488372093023,0.13095238095238096,0.12941176470588237,0.08536585365853659,0.06896551724137931,0.15853658536585366,0.13414634146341464,0.10465116279069768,0.11904761904761904,0.0975609756097561,0.12222222222222222,0.10714285714285714,0.09302325581395349,0.10843373493975904,0.1125,0.1686746987951807,0.1111111111111111,0.10344827586206896,0.14285714285714285,0.056179775280898875,0.1375,0.1724137931034483,0.05555555555555555,0.1511627906976744,0.07228915662650602
5,0.20481927710843373,0.15730337078651685,0.1686746987951807,0.27380952380952384,0.12345679012345678,0.12359550561797752,0.09876543209876543,0.2077922077922078,0.13580246913580246,0.15853658536585366,0.175,0.1511627906976744,0.12658227848101267,0.27906976744186046,0.1875,0.2727272727272727,0.2235294117647059,0.16666666666666666,0.12941176470588237,0.17391304347826086,0.19047619047619047,0.17073170731707318,0.15294117647058825,0.16853932584269662,0.13253012048192772,0.1927710843373494,0.175,0.18181818181818182,0.2077922077922078,0.21951219512195122,0.15730337078651685,0.18518518518518517,0.13414634146341464,0.20238095238095238,0.12941176470588237,0.2159090909090909,0.2,0.19318181818181818,0.1839080459770115,0.12987012987012986,0.1686746987951807,0.15476190476190477,0.1794871794871795,0.14772727272727273,0.189873417721519,0.17391304347826086,0.2,0.1875,0.3253012048192771,0.1724137931034483,0.2,0.125,0.1724137931034483,0.20238095238095238,0.20689655172413793,0.21686746987951808,0.1686746987951807,0.17721518987341772,0.17647058823529413,0.16091954022988506,0.20987654320987653,0.14285714285714285,0.22077922077922077,0.18823529411764706,0.19047619047619047,0.14772727272727273,0.225,0.2891566265060241,0.21518987341772153,0.12790697674418605,0.1625,0.21794871794871795,0.20454545454545456,0.17647058823529413,0.1951219512195122,0.2,0.24691358024691357,0.21686746987951808,0.1518987341772152,0.11494252873563218,0.19753086419753085,0.2073170731707317,0.17647058823529413,0.1927710843373494,0.14814814814814814,0.1839080459770115,0.15476190476190477,0.1411764705882353,0.18072289156626506,0.18421052631578946,0.2222222222222222,0.16470588235294117,0.21839080459770116,0.20481927710843373,0.13793103448275862,0.1625,0.21176470588235294,0.11363636363636363,0.22093023255813954,0.12345679012345678
6,0.24691358024691357,0.2159090909090909,0.24390243902439024,0.2976190476190476,0.1728395061728395,0.20454545454545456,0.1728395061728395,0.2894736842105263,0.2375,0.2125,0.26582278481012656,0.2558139534883721,0.16666666666666666,0.36046511627906974,0.2911392405063291,0.34523809523809523,0.2619047619047619,0.25301204819277107,0.19753086419753085,0.3,0.20238095238095238,0.19753086419753085,0.2235294117647059,0.2159090909090909,0.2073170731707317,0.25,0.25316455696202533,0.2441860465116279,0.23376623376623376,0.32926829268292684,0.22727272727272727,0.3,0.16049382716049382,0.2682926829268293,0.25,0.26136363636363635,0.30952380952380953,0.2840909090909091,0.24096385542168675,0.12987012987012986,0.2682926829268293,0.2619047619047619,0.22077922077922077,0.1839080459770115,0.2692307692307692,0.25,0.2625,0.24358974358974358,0.3493975903614458,0.2,0.21428571428571427,0.2125,0.2558139534883721,0.27380952380952384,0.23255813953488372,0.3170731707317073,0.25609756097560976,0.24050632911392406,0.2235294117647059,0.2441860465116279,0.25,0.24675324675324675,0.3026315789473684,0.25,0.25301204819277107,0.22093023255813954,0.2564102564102564,0.37037037037037035,0.32051282051282054,0.1744186046511628,0.225,0.29333333333333333,0.26436781609195403,0.18072289156626506,0.2839506172839506,0.2976190476190476,0.2875,0.2891566265060241,0.21794871794871795,0.18604651162790697,0.2375,0.25925925925925924,0.21176470588235294,0.30120481927710846,0.16666666666666666,0.2558139534883721,0.21951219512195122,0.21176470588235294,0.24691358024691357,0.28,0.31645569620253167,0.23809523809523808,0.27586206896551724,0.3125,0.21428571428571427,0.22784810126582278,0.2235294117647059,0.19047619047619047,0.32941176470588235,0.18518518518518517
7,0.30864197530864196,0.2727272727272727,0.35365853658536583,0.40963855421686746,0.2839506172839506,0.26744186046511625,0.3,0.3157894736842105,0.2564102564102564,0.3076923076923077,0.3717948717948718,0.3058823529411765,0.20512820512820512,0.43023255813953487,0.34615384615384615,0.39759036144578314,0.3902439024390244,0.30864197530864196,0.3125,0.36666666666666664,0.3048780487804878,0.275,0.2823529411764706,0.3023255813953488,0.2926829268292683,0.358974358974359,0.34615384615384615,0.35714285714285715,0.2727272727272727,0.4268292682926829,0.3522727272727273,0.3875,0.25925925925925924,0.35802469135802467,0.39759036144578314,0.3409090909090909,0.4166666666666667,0.32954545454545453,0.30120481927710846,0.21052631578947367,0.3625,0.34523809523809523,0.28,0.27380952380952384,0.358974358974359,0.3333333333333333,0.325,0.3246753246753247,0.4125,0.2619047619047619,0.32098765432098764,0.2564102564102564,0.29411764705882354,0.39285714285714285,0.3411764705882353,0.35365853658536583,0.35365853658536583,0.2911392405063291,0.32142857142857145,0.3023255813953488,0.41025641025641024,0.35064935064935066,0.4,0.27710843373493976,0.3375,0.29411764705882354,0.32894736842105265,0.4074074074074074,0.4230769230769231,0.23809523809523808,0.2625,0.35135135135135137,0.313953488372093,0.26582278481012656,0.3291139240506329,0.4166666666666667,0.3625,0.3373493975903614,0.24358974358974358,0.23529411764705882,0.3291139240506329,0.345679012345679,0.29411764705882354,0.3614457831325301,0.2236842105263158,0.34523809523809523,0.3375,0.2839506172839506,0.31645569620253167,0.3783783783783784,0.358974358974359,0.2857142857142857,0.3333333333333333,0.4,0.32142857142857145,0.2987012987012987,0.2619047619047619,0.27380952380952384,0.38095238095238093,0.358974358974359
8,0.4050632911392405,0.36363636363636365,0.4375,0.48148148148148145,0.3333333333333333,0.37209302325581395,0.3670886075949367,0.3815789473684211,0.3684210526315789,0.45454545454545453,0.4230769230769231,0.3764705882352941,0.36363636363636365,0.5116279069767442,0.4675324675324675,0.41975308641975306,0.4375,0.4,0.38461538461538464,0.4606741573033708,0.38271604938271603,0.35443037974683544,0.34523809523809523,0.35294117647058826,0.4074074074074074,0.42857142857142855,0.4230769230769231,0.4146341463414634,0.33766233766233766,0.4567901234567901,0.3977272727272727,0.45,0.3375,0.4444444444444444,0.40963855421686746,0.3953488372093023,0.5,0.42045454545454547,0.3614457831325301,0.29333333333333333,0.4050632911392405,0.4166666666666667,0.3466666666666667,0.3614457831325301,0.4230769230769231,0.4044943820224719,0.4177215189873418,0.38961038961038963,0.5,0.42857142857142855,0.425,0.32894736842105265,0.3493975903614458,0.4939759036144578,0.4523809523809524,0.4691358024691358,0.3902439024390244,0.3924050632911392,0.39759036144578314,0.38823529411764707,0.5384615384615384,0.4155844155844156,0.47297297297297297,0.3780487804878049,0.4050632911392405,0.3411764705882353,0.41333333333333333,0.46153846153846156,0.5,0.3048780487804878,0.2948717948717949,0.4305555555555556,0.4117647058823529,0.39473684210526316,0.3974358974358974,0.5,0.4125,0.42168674698795183,0.358974358974359,0.3132530120481928,0.38461538461538464,0.38271604938271603,0.34523809523809523,0.3902439024390244,0.2236842105263158,0.43373493975903615,0.425,0.40789473684210525,0.358974358974359,0.4189189189189189,0.38461538461538464,0.39285714285714285,0.4827586206896552,0.4625,0.35714285714285715,0.3815789473684211,0.3855421686746988,0.35365853658536583,0.44047619047619047,0.4675324675324675
9,0.46153846153846156,0.45348837209302323,0.5,0.5185185185185185,0.4375,0.4588235294117647,0.4430379746835443,0.4266666666666667,0.44,0.5,0.5384615384615384,0.43529411764705883,0.39473684210526316,0.5465116279069767,0.5866666666666667,0.48148148148148145,0.5443037974683544,0.4375,0.40789473684210525,0.550561797752809,0.4074074074074074,0.4177215189873418,0.44047619047619047,0.43529411764705883,0.4875,0.47368421052631576,0.48717948717948717,0.5,0.42105263157894735,0.525,0.47126436781609193,0.5316455696202531,0.4177215189873418,0.5185185185185185,0.4819277108433735,0.45348837209302323,0.5952380952380952,0.5227272727272727,0.4457831325301205,0.35135135135135137,0.4810126582278481,0.4939759036144578,0.41333333333333333,0.40963855421686746,0.47435897435897434,0.449438202247191,0.5063291139240507,0.44155844155844154,0.5512820512820513,0.4880952380952381,0.4875,0.40789473684210525,0.4634146341463415,0.5802469135802469,0.4880952380952381,0.5189873417721519,0.4634146341463415,0.48717948717948717,0.46987951807228917,0.5060240963855421,0.6153846153846154,0.5064935064935064,0.5205479452054794,0.5061728395061729,0.46835443037974683,0.40963855421686746,0.52,0.48717948717948717,0.5897435897435898,0.3950617283950617,0.38961038961038963,0.5138888888888888,0.5119047619047619,0.47368421052631576,0.4805194805194805,0.5595238095238095,0.4875,0.48148148148148145,0.44155844155844154,0.4567901234567901,0.4805194805194805,0.4936708860759494,0.42857142857142855,0.47560975609756095,0.27631578947368424,0.5308641975308642,0.475,0.4342105263157895,0.4155844155844156,0.5068493150684932,0.44871794871794873,0.44047619047619047,0.5813953488372093,0.525,0.39285714285714285,0.4342105263157895,0.4634146341463415,0.4146341463414634,0.5060240963855421,0.5454545454545454
