# Arguments: kr_a=0.0625, kd_a=0.25, rep=100, it=100, relocation=0.125, division=0.5, rows=20, cols=5, status=None, file_ID=4, delta_t=None
"13,1","15,999","27,1","19,3","21,2","39,0","21,4","7,3","8,999","4,999","1,999","2,999","6,999","12,0","2,999","4,999","3,999","1,999","19,1","32,1","11,4","1,999","0,999","43,1","28,2","11,2","10,3","15,2","10,999","24,1","7,0","4,999","18,3","22,3","23,999","4,999","17,999","9,999","9,1","5,3","3,999","14,1","19,3","5,999","15,2","11,999","19,1","3,999","19,3","11,999","8,999","4,999","3,999","0,999","13,0","10,3","17,4","22,4","7,999","15,3","3,999","6,999","11,999","7,1","6,999","3,999","8,999","29,999","13,0","5,999","5,4","16,3","9,4","5,999","9,999","10,0","7,999","5,3","16,0","2,999","2,999","9,999","17,0","31,3","5,999","14,2","20,4","0,999","30,2","1,999","0,999","8,3","56,2","4,999","17,0","17,0","14,2","1,999","33,3","4,999"
"11,4","7,999","21,4","2,999","15,1","3,999","2,999","6,999","18,2","3,999","31,1","21,2","15,0","5,999","7,999","22,1","6,1","1,999","5,999","17,2","17,2","32,3","9,0","2,999","8,999","1,999","5,999","5,999","41,3","4,999","4,999","33,2","6,2","27,999","13,999","2,999","9,4","0,999","12,2","12,999","5,999","6,999","25,999","0,999","44,4","37,2","2,999","4,3","2,999","38,1","43,0","17,2","46,1","11,1","15,3","13,999","6,999","2,999","6,999","38,4","6,999","43,4","7,4","11,0","28,2","22,3","16,999","31,4","28,0","2,999","10,999","1,999","46,2","24,4","5,999","14,999","14,4","16,999","17,4","15,0","7,1","47,0","13,2","6,999","19,1","32,999","2,999","14,1","4,999","7,4","10,999","3,999","14,2","28,4","26,1","19,3","0,999","29,1","21,0","36,999"
"7,999","10,1","21,3","19,1","24,1","12,999","3,999","6,1","25,0","47,4","43,0","19,3","29,3","1,999","50,0","16,3","10,2","1,999","23,1","31,1","3,2","31,4","26,4","10,0","24,4","26,999","9,4","18,999","4,0","1,999","16,2","4,999","14,0","1,999","5,999","16,1","18,1","13,0","26,2","10,1","16,1","1,999","4,999","20,999","2,999","25,3","23,1","1,999","0,999","18,2","28,2","48,0","23,4","7,2","42,4","16,1","12,3","30,3","19,3","17,0","20,2","2,999","7,2","1,999","5,0","5,999","4,999","8,1","8,999","15,0","4,999","7,999","13,1","13,1","16,2","4,999","16,999","14,3","0,999","52,4","13,999","17,999","22,1","7,3","6,999","11,999","10,4","2,999","11,999","27,1","22,0","6,4","35,4","12,1","18,0","38,3","13,2","4,999","0,999","3,999"
"2,2","3,999","66,3","9,0","15,3","9,1","4,999","37,3","14,999","8,999","29,999","0,999","35,0","10,0","5,3","13,999","10,999","9,999","5,999","8,3","15,2","19,3","8,0","0,999","4,999","11,0","18,0","1,999","24,1","3,999","10,999","5,1","3,1","4,999","20,999","7,2","12,999","6,999","8,0","7,2","6,999","10,2","17,2","0,999","10,3","3,1","47,0","7,999","13,4","23,1","0,999","11,4","8,999","14,999","12,999","22,1","3,999","18,999","38,999","17,2","23,4","1,999","19,4","0,999","4,999","23,0","19,0","17,2","28,3","17,4","13,1","12,3","3,999","9,999","23,4","4,999","37,4","7,0","18,999","0,999","17,999","12,3","18,1","7,1","8,3","37,1","21,2","4,999","4,999","15,999","6,1","12,0","54,0","17,4","22,0","19,0","26,1","12,3","4,999","11,3"
"8,2","9,3","4,999","17,3","1,999","3,999","12,1","1,999","0,999","50,4","18,3","15,2","9,3","29,3","26,3","27,3","5,999","3,999","13,2","23,3","3,999","16,4","4,1","5,999","2,999","0,999","3,999","4,999","9,3","2,999","6,3","16,4","14,1","20,999","1,999","56,2","29,3","4,999","5,999","15,0","8,2","27,3","25,4","12,3","4,999","14,999","39,0","12,999","16,999","1,999","8,999","39,999","6,999","0,999","10,2","33,0","10,3","2,999","9,999","29,0","11,999","18,2","10,999","12,3","27,1","17,999","21,999","5,0","18,999","6,999","3,999","5,999","29,999","14,0","12,0","3,999","26,3","23,4","10,2","23,0","12,2","6,999","13,1","12,999","23,3","13,3","31,2","12,999","1,999","31,999","4,999","23,4","1,999","14,0","22,3","7,999","8,999","13,0","5,999","4,999"
"27,999","24,1","4,999","13,999","7,2","7,999","4,999","5,999","5,4","16,2","8,999","31,1","20,4","15,4","2,999","16,4","9,999","5,999","3,999","12,2","15,3","8,999","13,0","27,0","11,2","14,0","10,999","14,999","19,3","13,4","18,3","13,999","5,999","30,0","2,999","1,999","40,999","2,999","23,4","4,999","19,1","12,1","10,999","21,2","0,999","3,999","66,0","16,0","28,999","29,0","16,3","4,999","11,3","17,1","1,999","39,3","1,999","10,999","28,0","4,999","13,1","6,2","14,3","2,999","16,1","5,4","2,999","13,1","22,1","13,3","20,3","9,999","5,999","1,999","11,1","16,999","9,999","7,4","4,999","7,999","14,4","15,1","4,1","1,999","4,999","6,999","8,999","16,999","9,999","1,999","23,4","20,2","19,1","12,0","33,4","15,4","17,1","1,999","5,999","16,999"
"19,3","6,999","5,999","2,999","2,999","22,4","14,1","16,4","1,999","25,2","14,2","6,999","14,3","5,999","29,999","6,3","34,2","17,999","3,999","9,999","29,4","9,999","12,999","1,999","1,999","21,0","13,4","53,1","36,3","16,999","14,0","27,3","44,2","0,999","15,2","6,999","10,999","23,2","10,0","8,0","14,4","4,4","3,999","5,999","0,999","44,1","4,999","15,999","5,999","8,999","9,3","14,3","41,0","18,3","4,999","27,1","6,999","17,4","42,0","9,1","1,999","11,2","37,3","1,999","5,999","20,2","37,999","4,999","0,999","2,999","16,1","12,0","11,4","17,3","2,999","2,999","4,999","1,999","29,4","6,999","11,1","29,4","12,2","44,3","18,999","10,3","10,2","0,999","10,2","18,4","4,2","0,999","3,999","32,1","3,999","15,999","6,999","1,999","0,999","4,999"
"4,999","6,999","14,999","7,0","6,999","23,999","20,2","9,2","4,999","7,999","10,1","14,1","10,2","47,4","26,999","0,999","12,2","22,2","36,3","26,1","13,999","10,1","23,3","5,999","23,1","5,2","16,1","29,2","3,999","36,2","51,4","4,999","24,2","7,0","4,999","24,4","2,999","3,999","18,2","16,0","28,2","20,2","15,999","4,4","2,999","25,2","44,0","19,3","51,999","1,999","20,1","5,999","4,999","1,999","9,4","19,0","17,3","2,999","2,999","30,1","22,1","17,0","37,1","1,999","4,999","1,999","12,0","7,3","4,999","11,999","28,3","10,1","8,999","1,999","15,0","4,0","4,999","0,999","10,999","41,4","27,3","16,3","17,999","2,999","7,0","3,999","38,1","45,3","48,2","39,4","1,999","5,999","32,4","20,0","31,2","32,2","19,4","4,999","21,999","5,999"
"0,999","2,999","25,2","0,999","7,1","7,999","20,3","28,1","30,2","3,999","38,4","39,999","9,999","15,2","4,999","38,0","15,4","29,3","18,2","25,2","20,1","34,4","70,999","4,999","23,1","7,1","20,2","1,999","39,4","15,3","17,4","21,4","44,999","5,999","2,999","19,2","4,999","27,3","3,999","2,999","12,2","19,999","12,0","47,2","12,3","17,1","49,1","44,3","22,2","26,1","0,999","10,0","16,1","11,0","13,0","14,4","34,1","15,2","16,1","33,0","3,999","23,999","9,999","7,999","18,1","14,4","6,999","24,3","3,999","7,999","22,999","20,3","7,4","7,0","7,2","26,2","0,999","14,3","5,999","0,999","4,999","18,1","5,999","16,1","6,999","3,999","21,3","22,3","8,0","30,3","3,999","14,999","9,2","28,0","5,999","1,999","3,999","56,3","14,2","16,4"
"16,999","27,0","23,1","22,0","10,999","21,4","46,0","43,0","4,999","1,999","14,3","10,3","15,999","26,0","13,999","9,4","2,999","10,0","2,999","3,999","17,999","6,3","1,999","9,999","1,999","4,3","1,999","1,999","26,4","6,999","9,999","28,0","7,999","23,1","0,999","13,2","21,3","10,2","2,999","7,999","14,4","58,999","27,0","1,999","8,1","8,999","1,999","17,1","23,2","1,999","1,999","3,999","2,999","0,999","45,1","10,3","12,3","6,2","3,999","19,999","21,3","11,2","16,2","6,3","1,999","12,999","8,3","2,999","17,999","28,999","14,4","14,1","28,999","7,999","9,999","9,999","1,999","14,999","11,2","18,999","14,4","27,1","18,0","10,0","1,999","1,999","6,999","8,999","8,999","1,999","13,2","19,4","3,999","0,999","12,0","10,0","10,2","63,999","26,1","8,0"
"2,999","18,0","1,999","8,999","5,2","2,999","0,999","15,1","17,1","12,3","14,999","28,999","3,999","27,1","5,999","21,999","8,2","24,1","31,3","13,0","2,999","1,999","8,999","15,999","18,0","14,3","22,3","19,1","34,1","5,999","2,999","32,999","2,999","15,2","4,999","13,999","5,999","10,999","5,999","1,999","15,999","24,4","9,0","14,999","32,4","12,999","9,999","10,1","28,2","4,999","26,999","7,0","0,999","14,999","15,2","12,0","45,0","23,3","13,3","14,0","15,0","20,4","11,1","8,999","10,4","43,1","2,999","58,0","15,999","2,999","13,3","15,3","7,1","0,999","5,999","1,999","21,4","3,999","13,4","5,999","14,2","11,999","27,2","3,3","3,999","6,999","28,2","7,0","15,999","3,999","2,0","24,3","22,3","2,999","11,4","11,2","20,0","18,0","49,3","0,999"
"1,999","17,999","15,2","15,2","4,999","2,999","6,3","2,999","6,999","6,999","22,4","17,3","13,0","28,4","21,0","15,0","15,4","10,3","9,1","1,999","19,1","2,999","8,0","0,999","23,1","13,999","21,1","3,999","9,999","4,999","4,2","1,999","5,3","0,999","43,1","8,0","44,3","2,999","23,0","26,2","1,999","51,2","23,3","38,2","9,1","6,2","17,999","1,999","2,999","18,0","15,4","18,0","3,999","21,4","5,999","5,999","26,3","38,2","13,999","6,2","3,999","32,1","41,3","26,999","2,999","10,1","28,2","22,0","17,4","11,3","27,4","2,999","13,1","3,999","45,3","26,4","18,2","2,999","2,999","50,1","20,1","30,3","5,0","2,999","2,999","9,1","10,999","40,4","4,999","17,4","4,999","13,1","9,2","6,999","3,999","22,4","2,999","32,3","14,2","7,1"
"20,2","15,0","28,1","28,1","3,999","0,999","9,999","6,1","1,999","27,2","51,4","11,1","7,2","1,999","19,999","3,999","39,2","7,2","3,999","3,999","1,999","7,999","20,999","14,999","5,999","3,999","7,999","13,999","19,999","0,999","5,2","34,3","32,999","5,999","17,999","4,999","8,999","5,999","24,4","21,999","11,3","4,999","22,3","16,3","4,999","13,3","20,4","10,1","2,999","1,999","21,0","9,4","14,3","1,999","8,1","22,999","30,999","25,3","20,4","12,3","2,999","26,4","0,999","39,1","18,2","4,999","29,999","3,999","1,999","4,999","13,999","20,3","2,999","17,2","1,999","9,3","8,999","12,999","17,3","43,0","2,999","22,4","8,4","9,0","24,3","3,999","14,1","1,999","9,1","23,2","21,2","9,3","14,4","16,3","3,0","6,999","20,2","31,2","1,999","2,999"
"19,2","5,999","14,2","9,2","7,999","21,999","35,999","23,2","11,999","3,999","9,3","7,999","4,999","32,3","21,3","50,999","11,1","29,2","3,999","2,999","10,0","17,4","26,2","7,999","1,999","20,999","43,1","11,3","1,999","2,999","2,999","2,999","2,999","13,999","9,999","16,999","2,999","17,4","18,4","15,2","9,999","60,4","24,2","2,999","16,0","4,999","7,999","1,999","0,999","17,1","0,999","11,999","29,1","19,2","16,999","0,999","5,999","0,999","4,999","52,4","59,4","3,999","17,2","9,999","2,999","36,999","7,999","2,999","21,999","4,999","5,999","2,999","3,999","6,1","9,0","11,1","11,999","28,999","15,999","6,999","7,4","21,3","2,999","6,999","7,999","0,999","1,999","7,2","2,999","27,0","17,2","3,999","24,0","3,1","0,999","14,1","4,999","7,0","13,999","2,999"
