# Arguments: kr_a=0.0625, kd_a=0.25, rep=100, it=100, relocation=0.0625, division=0.25, rows=20, cols=5, status=None, file_ID=4, delta_t=None, min_replacements=None
"0,0","0,0","0,0","0,0","0,1","0,1","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,0","0,1","0,0","0,1","1,0","1,3","0,0","0,0","0,1","0,0","0,0","0,1","0,1","0,0","0,1","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","1,0","1,0","0,1","0,1","0,1","1,0","0,0","0,1","51,47","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","1,0","0,2","0,0","1,0","0,0","0,0","0,0","0,1","0,0","0,0","0,1","0,0","0,0","0,0","0,0","3,1","0,0","0,1","0,0","1,0","0,0","2,1","1,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","1,2","0,0","0,0","0,0","0,0","0,1"
"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","1,0","0,0","1,0","0,0","0,2","0,1","0,1","0,0","0,0","1,0","0,0","0,0","0,0","0,0","7,7","1,0","0,1","13,21","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,1","0,0","0,0","0,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","0,0","0,0","1,0","0,0","0,1","0,0","0,1","1,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","0,1","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,1","0,0","2,0","1,0","1,0","1,0","0,0","0,0"
"0,0","1,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,1","0,0","0,0","1,0","0,1","0,1","1,0","0,1","0,1","0,0","0,1","0,0","0,1","0,0","0,1","1,0","0,1","0,0","0,0","1,0","0,0","0,1","0,0","0,0","0,1","0,0","25,22","1,4","0,0","0,1","24,24","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","1,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","17,21","0,0","0,0","0,1","0,0","1,0","0,1","0,1","0,0","0,1","0,0","0,0","0,0","0,0","0,0"
"0,0","1,0","1,1","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","6,5","0,0","0,0","1,0","0,1","1,0","0,1","0,0","0,0","1,0","0,1","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,1","0,0","1,0","0,0","0,0","4,3","0,0","0,0","0,1","0,1","0,0","0,0","0,1","0,1","0,0","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,1","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0","0,1","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,1","2,1","1,0","0,0","1,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,1","0,1","0,0","0,0","0,0","1,0","0,1","1,0","0,0","0,0","1,0","0,0","0,0","0,1","0,2","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,1","1,0","1,0","0,0","0,1","0,0","0,0","0,0","0,0","2,2","0,0"
"0,0","0,1","0,1","0,0","0,0","0,1","0,0","0,0","0,0","0,2","0,1","0,1","0,0","1,0","0,0","0,0","5,5","0,0","0,1","0,0","0,0","0,0","0,0","0,1","0,1","1,0","0,0","0,1","0,0","1,0","1,0","0,0","0,0","0,0","0,1","0,1","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,1","0,0","0,0","0,0","0,1","0,4","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","2,3","0,0","0,0","0,0","0,0","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","1,0","0,0","0,0"
"0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","1,0","0,0","0,1","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","12,9","2,1","0,0","0,0","0,0","1,0","0,0","0,0","0,1","0,1","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","1,2","0,0","1,3","0,1","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,1","2,5","1,0","1,1","0,1","0,0","0,0","0,1","1,0","1,0","0,0","0,0","0,0","1,0","0,1","0,1","1,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,1","1,3"
"0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,1","2,0","0,0","0,0","0,0","2,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,4","0,1","0,0","0,0","0,0","0,0","0,0","0,1","0,1","0,0","0,0","0,0","0,0","0,1","1,0","0,0","0,0","0,0","0,1","0,0","1,0","1,0","0,0","0,0","0,0","0,1","1,0","1,0","0,0","0,1","1,0","0,0","1,0","0,0","10,7","0,0","0,1","0,0","0,0","0,0","0,0","0,1","0,1","0,0","1,0","0,0","16,14","1,0","1,0","0,1","0,0","0,0","0,0","0,0","0,1","0,0","0,0","1,0","1,0","0,1","1,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0,1","0,0","0,0","1,2","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,1","1,1","1,0","0,0","0,0","0,1","0,1","0,0","0,0","1,0","0,1","2,1","1,0","0,0","0,0","0,1","0,0","0,0","0,1","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,1","1,0","0,0","0,0","1,2","1,0","0,0","0,0","0,0","0,0","2,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,1","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,1","0,0","0,0"
"0,1","0,0","0,0","0,0","1,0","0,1","1,0","0,0","0,0","0,0","0,1","2,2","0,0","2,5","2,1","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,1","0,1","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","0,1","0,0","0,0","1,0","1,0","0,0","0,1","0,0","1,0","0,0","0,1","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,1","0,0","0,0","0,1","1,0","0,0","0,0","0,0","0,1","0,0","1,0","1,0","1,0","0,0","0,0","0,1","0,0","0,0","0,1","0,0","1,0","0,0","0,0","0,0","0,1","1,0","0,0","0,1","0,0"
