# Arguments: kr_a=0.0625, kd_a=0.25, rep=100, it=100, relocation=0.03125, division=0.83, rows=20, cols=5, status=None, file_ID=3, delta_t=None
Timepoint,Rep_0,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5,Rep_6,Rep_7,Rep_8,Rep_9,Rep_10,Rep_11,Rep_12,Rep_13,Rep_14,Rep_15,Rep_16,Rep_17,Rep_18,Rep_19,Rep_20,Rep_21,Rep_22,Rep_23,Rep_24,Rep_25,Rep_26,Rep_27,Rep_28,Rep_29,Rep_30,Rep_31,Rep_32,Rep_33,Rep_34,Rep_35,Rep_36,Rep_37,Rep_38,Rep_39,Rep_40,Rep_41,Rep_42,Rep_43,Rep_44,Rep_45,Rep_46,Rep_47,Rep_48,Rep_49,Rep_50,Rep_51,Rep_52,Rep_53,Rep_54,Rep_55,Rep_56,Rep_57,Rep_58,Rep_59,Rep_60,Rep_61,Rep_62,Rep_63,Rep_64,Rep_65,Rep_66,Rep_67,Rep_68,Rep_69,Rep_70,Rep_71,Rep_72,Rep_73,Rep_74,Rep_75,Rep_76,Rep_77,Rep_78,Rep_79,Rep_80,Rep_81,Rep_82,Rep_83,Rep_84,Rep_85,Rep_86,Rep_87,Rep_88,Rep_89,Rep_90,Rep_91,Rep_92,Rep_93,Rep_94,Rep_95,Rep_96,Rep_97,Rep_98,Rep_99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.010526315789473684,0.03225806451612903,0.01098901098901099,0.03125,0.0,0.0,0.0,0.010526315789473684,0.02040816326530612,0.010752688172043012,0.0,0.0,0.0,0.010416666666666666,0.0,0.031578947368421054,0.0,0.02127659574468085,0.0,0.0,0.0,0.010638297872340425,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.010526315789473684,0.0,0.0,0.010638297872340425,0.0,0.0,0.020833333333333332,0.011111111111111112,0.010416666666666666,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.010309278350515464,0.0,0.010752688172043012,0.011494252873563218,0.020618556701030927,0.0,0.010869565217391304,0.0,0.010526315789473684,0.010526315789473684,0.0,0.01020408163265306,0.02127659574468085,0.021505376344086023,0.0,0.022222222222222223,0.010526315789473684,0.010416666666666666,0.0,0.010638297872340425,0.021052631578947368,0.0,0.0,0.0,0.0,0.010638297872340425,0.010752688172043012,0.0,0.0,0.031578947368421054,0.01020408163265306,0.0,0.010526315789473684,0.02127659574468085,0.02127659574468085,0.010869565217391304,0.021505376344086023,0.0,0.010526315789473684,0.0,0.0,0.0,0.02127659574468085,0.0,0.010416666666666666,0.0,0.010752688172043012,0.0,0.0,0.01098901098901099,0.010638297872340425,0.010752688172043012,0.0
2,0.03333333333333333,0.07692307692307693,0.034482758620689655,0.0425531914893617,0.011235955056179775,0.022988505747126436,0.043010752688172046,0.02127659574468085,0.06315789473684211,0.03260869565217391,0.021739130434782608,0.01098901098901099,0.021739130434782608,0.021505376344086023,0.04395604395604396,0.07526881720430108,0.01098901098901099,0.03260869565217391,0.01098901098901099,0.0,0.06521739130434782,0.033707865168539325,0.054945054945054944,0.04081632653061224,0.011363636363636364,0.03333333333333333,0.023255813953488372,0.011494252873563218,0.021739130434782608,0.05319148936170213,0.01098901098901099,0.01098901098901099,0.031914893617021274,0.041666666666666664,0.0,0.021739130434782608,0.011764705882352941,0.021052631578947368,0.031578947368421054,0.047619047619047616,0.031914893617021274,0.021739130434782608,0.06593406593406594,0.021505376344086023,0.044444444444444446,0.010869565217391304,0.011235955056179775,0.020833333333333332,0.0,0.011235955056179775,0.023809523809523808,0.0425531914893617,0.021739130434782608,0.05555555555555555,0.010526315789473684,0.033707865168539325,0.010869565217391304,0.021739130434782608,0.041666666666666664,0.03409090909090909,0.03296703296703297,0.010752688172043012,0.03529411764705882,0.043478260869565216,0.07368421052631578,0.042105263157894736,0.033707865168539325,0.043478260869565216,0.021052631578947368,0.03296703296703297,0.0,0.010416666666666666,0.03225806451612903,0.011111111111111112,0.03225806451612903,0.0,0.06521739130434782,0.03225806451612903,0.022222222222222223,0.03333333333333333,0.021505376344086023,0.053763440860215055,0.011111111111111112,0.03488372093023256,0.021739130434782608,0.08602150537634409,0.021739130434782608,0.02197802197802198,0.034482758620689655,0.044444444444444446,0.044444444444444446,0.022988505747126436,0.03409090909090909,0.022222222222222223,0.022222222222222223,0.011363636363636364,0.0449438202247191,0.03260869565217391,0.04395604395604396,0.010869565217391304
3,0.10588235294117647,0.13333333333333333,0.09523809523809523,0.06521739130434782,0.06097560975609756,0.047619047619047616,0.08888888888888889,0.11827956989247312,0.10869565217391304,0.06666666666666667,0.06593406593406594,0.05813953488372093,0.044444444444444446,0.054945054945054944,0.06976744186046512,0.12222222222222222,0.056818181818181816,0.0989010989010989,0.056179775280898875,0.043010752688172046,0.12087912087912088,0.046511627906976744,0.08888888888888889,0.07368421052631578,0.047058823529411764,0.06666666666666667,0.06172839506172839,0.07228915662650602,0.05747126436781609,0.07865168539325842,0.10227272727272728,0.056818181818181816,0.053763440860215055,0.10638297872340426,0.06666666666666667,0.03333333333333333,0.09876543209876543,0.05263157894736842,0.054945054945054944,0.0963855421686747,0.053763440860215055,0.044444444444444446,0.09302325581395349,0.046511627906976744,0.07865168539325842,0.04395604395604396,0.10465116279069768,0.07526881720430108,0.033707865168539325,0.023529411764705882,0.05,0.0851063829787234,0.06593406593406594,0.11494252873563218,0.031578947368421054,0.04597701149425287,0.056818181818181816,0.07777777777777778,0.08791208791208792,0.046511627906976744,0.1,0.04395604395604396,0.08333333333333333,0.07954545454545454,0.12087912087912088,0.12087912087912088,0.08139534883720931,0.0449438202247191,0.043010752688172046,0.056179775280898875,0.03333333333333333,0.07291666666666667,0.10112359550561797,0.011235955056179775,0.07777777777777778,0.054945054945054944,0.12222222222222222,0.08888888888888889,0.03409090909090909,0.0898876404494382,0.05434782608695652,0.08888888888888889,0.033707865168539325,0.047619047619047616,0.033707865168539325,0.0898876404494382,0.04597701149425287,0.05555555555555555,0.058823529411764705,0.1,0.06818181818181818,0.05747126436781609,0.05747126436781609,0.056818181818181816,0.022727272727272728,0.05813953488372093,0.09090909090909091,0.0898876404494382,0.08888888888888889,0.04395604395604396
4,0.18292682926829268,0.20454545454545456,0.12048192771084337,0.0989010989010989,0.10975609756097561,0.11904761904761904,0.15730337078651685,0.18681318681318682,0.17582417582417584,0.14606741573033707,0.12087912087912088,0.12048192771084337,0.05747126436781609,0.12359550561797752,0.11904761904761904,0.16666666666666666,0.11494252873563218,0.17777777777777778,0.11235955056179775,0.07865168539325842,0.20224719101123595,0.08139534883720931,0.13333333333333333,0.11702127659574468,0.10843373493975904,0.09090909090909091,0.15,0.09876543209876543,0.10843373493975904,0.14772727272727273,0.1511627906976744,0.10714285714285714,0.0989010989010989,0.12903225806451613,0.11764705882352941,0.1411764705882353,0.1875,0.0989010989010989,0.1111111111111111,0.12048192771084337,0.1,0.05555555555555555,0.14457831325301204,0.10588235294117647,0.16279069767441862,0.09090909090909091,0.20987654320987653,0.13186813186813187,0.08045977011494253,0.058823529411764705,0.0875,0.0989010989010989,0.10989010989010989,0.17857142857142858,0.05263157894736842,0.10588235294117647,0.14634146341463414,0.12222222222222222,0.12222222222222222,0.13095238095238096,0.14606741573033707,0.06818181818181818,0.14457831325301204,0.12790697674418605,0.1590909090909091,0.16853932584269662,0.10588235294117647,0.08045977011494253,0.14130434782608695,0.11627906976744186,0.1,0.0967741935483871,0.1797752808988764,0.047619047619047616,0.12643678160919541,0.13636363636363635,0.1797752808988764,0.12359550561797752,0.058823529411764705,0.13636363636363635,0.1348314606741573,0.19318181818181818,0.058823529411764705,0.08536585365853659,0.09195402298850575,0.15294117647058825,0.05747126436781609,0.11363636363636363,0.12048192771084337,0.14772727272727273,0.14942528735632185,0.15294117647058825,0.08433734939759036,0.08045977011494253,0.07954545454545454,0.11904761904761904,0.16666666666666666,0.13636363636363635,0.13333333333333333,0.1
5,0.23170731707317074,0.27906976744186046,0.2222222222222222,0.14772727272727273,0.15,0.14285714285714285,0.23863636363636365,0.313953488372093,0.23529411764705882,0.19540229885057472,0.2087912087912088,0.14457831325301204,0.13793103448275862,0.20224719101123595,0.18072289156626506,0.19767441860465115,0.19540229885057472,0.22988505747126436,0.16091954022988506,0.125,0.2247191011235955,0.1566265060240964,0.20930232558139536,0.1595744680851064,0.2073170731707317,0.1411764705882353,0.20253164556962025,0.17721518987341772,0.21951219512195122,0.2159090909090909,0.2235294117647059,0.19047619047619047,0.23333333333333334,0.20652173913043478,0.21428571428571427,0.2125,0.2375,0.11235955056179775,0.14606741573033707,0.17073170731707318,0.15730337078651685,0.12359550561797752,0.23170731707317074,0.17073170731707318,0.23809523809523808,0.14457831325301204,0.2564102564102564,0.17045454545454544,0.1744186046511628,0.10843373493975904,0.15789473684210525,0.14606741573033707,0.2,0.20481927710843373,0.1276595744680851,0.15294117647058825,0.20253164556962025,0.15730337078651685,0.20224719101123595,0.20238095238095238,0.22727272727272727,0.1411764705882353,0.2125,0.17857142857142858,0.26136363636363635,0.21348314606741572,0.17857142857142858,0.1511627906976744,0.14444444444444443,0.15294117647058825,0.19101123595505617,0.11956521739130435,0.22988505747126436,0.13253012048192772,0.1744186046511628,0.20930232558139536,0.24719101123595505,0.2159090909090909,0.0963855421686747,0.20930232558139536,0.21348314606741572,0.2441860465116279,0.15476190476190477,0.1375,0.16470588235294117,0.17647058823529413,0.13953488372093023,0.1724137931034483,0.21686746987951808,0.19767441860465115,0.19767441860465115,0.1927710843373494,0.1111111111111111,0.1511627906976744,0.11627906976744186,0.1518987341772152,0.25301204819277107,0.21428571428571427,0.23863636363636365,0.18888888888888888
6,0.275,0.3780487804878049,0.2716049382716049,0.20930232558139536,0.2597402597402597,0.20987654320987653,0.2840909090909091,0.4,0.3132530120481928,0.26744186046511625,0.26373626373626374,0.3048780487804878,0.2261904761904762,0.25842696629213485,0.24691358024691357,0.23809523809523808,0.25287356321839083,0.27380952380952384,0.25882352941176473,0.22093023255813954,0.30337078651685395,0.2375,0.25301204819277107,0.1935483870967742,0.2804878048780488,0.24096385542168675,0.25316455696202533,0.21518987341772153,0.3048780487804878,0.26436781609195403,0.30120481927710846,0.2261904761904762,0.2696629213483146,0.25555555555555554,0.27380952380952384,0.2875,0.35,0.26436781609195403,0.25,0.23170731707317074,0.2159090909090909,0.19101123595505617,0.2682926829268293,0.25925925925925924,0.2891566265060241,0.1927710843373494,0.2987012987012987,0.19540229885057472,0.23809523809523808,0.189873417721519,0.27631578947368424,0.23595505617977527,0.3068181818181818,0.2839506172839506,0.22580645161290322,0.20481927710843373,0.27631578947368424,0.23863636363636365,0.3181818181818182,0.3253012048192771,0.313953488372093,0.20481927710843373,0.2875,0.2619047619047619,0.3181818181818182,0.26436781609195403,0.25925925925925924,0.29411764705882354,0.23863636363636365,0.2,0.2727272727272727,0.15730337078651685,0.313953488372093,0.21686746987951808,0.23529411764705882,0.2823529411764706,0.3372093023255814,0.3023255813953488,0.1951219512195122,0.2441860465116279,0.3181818181818182,0.35714285714285715,0.2222222222222222,0.2597402597402597,0.25882352941176473,0.2682926829268293,0.24705882352941178,0.2235294117647059,0.32098765432098764,0.2558139534883721,0.2558139534883721,0.2625,0.16455696202531644,0.2823529411764706,0.2289156626506024,0.24050632911392406,0.32098765432098764,0.30952380952380953,0.27586206896551724,0.23595505617977527
7,0.3974358974358974,0.43209876543209874,0.3291139240506329,0.313953488372093,0.2894736842105263,0.3333333333333333,0.3333333333333333,0.4588235294117647,0.4177215189873418,0.32558139534883723,0.3626373626373626,0.3780487804878049,0.30120481927710846,0.3595505617977528,0.3333333333333333,0.27710843373493976,0.3218390804597701,0.3902439024390244,0.35365853658536583,0.3132530120481928,0.36046511627906974,0.32051282051282054,0.3170731707317073,0.2967032967032967,0.36585365853658536,0.2839506172839506,0.3291139240506329,0.2948717948717949,0.4,0.36904761904761907,0.40963855421686746,0.2976190476190476,0.3448275862068966,0.3448275862068966,0.34146341463414637,0.35064935064935066,0.3670886075949367,0.36046511627906974,0.37209302325581395,0.2804878048780488,0.3058823529411765,0.21839080459770116,0.3375,0.3670886075949367,0.32926829268292684,0.26506024096385544,0.39473684210526316,0.23255813953488372,0.27380952380952384,0.27848101265822783,0.32,0.3103448275862069,0.41379310344827586,0.38461538461538464,0.3118279569892473,0.2804878048780488,0.3684210526315789,0.313953488372093,0.3977272727272727,0.3855421686746988,0.43023255813953487,0.27710843373493976,0.35443037974683544,0.3333333333333333,0.3448275862068966,0.2988505747126437,0.2911392405063291,0.3493975903614458,0.26136363636363635,0.23529411764705882,0.3953488372093023,0.23529411764705882,0.38372093023255816,0.25609756097560976,0.3170731707317073,0.38095238095238093,0.36046511627906974,0.35714285714285715,0.2625,0.2823529411764706,0.39080459770114945,0.4819277108433735,0.3875,0.3466666666666667,0.3170731707317073,0.3037974683544304,0.3764705882352941,0.3170731707317073,0.4,0.3333333333333333,0.32558139534883723,0.35,0.17721518987341772,0.4117647058823529,0.3132530120481928,0.35064935064935066,0.37037037037037035,0.4578313253012048,0.36470588235294116,0.3146067415730337
8,0.45454545454545453,0.525,0.3924050632911392,0.4523809523809524,0.3333333333333333,0.3625,0.3953488372093023,0.5060240963855421,0.5128205128205128,0.3953488372093023,0.38461538461538464,0.4625,0.38271604938271603,0.4606741573033708,0.4444444444444444,0.3373493975903614,0.4819277108433735,0.4444444444444444,0.4375,0.3902439024390244,0.44047619047619047,0.3974358974358974,0.4125,0.34065934065934067,0.4375,0.325,0.3924050632911392,0.42105263157894735,0.43037974683544306,0.40476190476190477,0.49382716049382713,0.35802469135802467,0.42528735632183906,0.42857142857142855,0.4146341463414634,0.4,0.43037974683544306,0.43023255813953487,0.47058823529411764,0.32098765432098764,0.41975308641975306,0.26436781609195403,0.4625,0.4805194805194805,0.3902439024390244,0.3614457831325301,0.4533333333333333,0.32941176470588235,0.43373493975903615,0.358974358974359,0.38666666666666666,0.3953488372093023,0.47674418604651164,0.48717948717948717,0.391304347826087,0.35802469135802467,0.44,0.36904761904761907,0.4482758620689655,0.46987951807228917,0.46511627906976744,0.39759036144578314,0.4025974025974026,0.4146341463414634,0.3953488372093023,0.39080459770114945,0.4177215189873418,0.4268292682926829,0.4418604651162791,0.32142857142857145,0.5,0.3333333333333333,0.4523809523809524,0.2875,0.32926829268292684,0.4457831325301205,0.46987951807228917,0.46987951807228917,0.35443037974683544,0.34523809523809523,0.4418604651162791,0.5121951219512195,0.45,0.3888888888888889,0.35,0.35443037974683544,0.4470588235294118,0.4146341463414634,0.5625,0.4578313253012048,0.4117647058823529,0.43037974683544306,0.2857142857142857,0.43529411764705883,0.4,0.44,0.43209876543209874,0.5421686746987951,0.4235294117647059,0.4090909090909091
9,0.5324675324675324,0.5949367088607594,0.4810126582278481,0.5476190476190477,0.40540540540540543,0.45,0.4880952380952381,0.6097560975609756,0.5769230769230769,0.45348837209302323,0.4945054945054945,0.5375,0.46835443037974683,0.5227272727272727,0.4875,0.4457831325301205,0.5542168674698795,0.4875,0.5316455696202531,0.45121951219512196,0.5421686746987951,0.4935064935064935,0.5125,0.42696629213483145,0.525,0.3875,0.47435897435897434,0.4868421052631579,0.5316455696202531,0.4523809523809524,0.5185185185185185,0.4074074074074074,0.5517241379310345,0.5238095238095238,0.48148148148148145,0.5,0.5,0.5,0.5060240963855421,0.3950617283950617,0.5432098765432098,0.38372093023255816,0.5569620253164557,0.5324675324675324,0.45,0.43373493975903615,0.5135135135135135,0.40476190476190477,0.5121951219512195,0.3974358974358974,0.4657534246575342,0.4883720930232558,0.5348837209302325,0.5733333333333334,0.5,0.43209876543209874,0.52,0.4457831325301205,0.5057471264367817,0.5802469135802469,0.5,0.4567901234567901,0.44155844155844154,0.4691358024691358,0.47674418604651164,0.5,0.5,0.48148148148148145,0.5116279069767442,0.39285714285714285,0.5697674418604651,0.44047619047619047,0.5060240963855421,0.379746835443038,0.4691358024691358,0.46987951807228917,0.5609756097560976,0.5060240963855421,0.4177215189873418,0.4578313253012048,0.5176470588235295,0.575,0.525,0.4444444444444444,0.43037974683544306,0.42857142857142855,0.5238095238095238,0.4268292682926829,0.6375,0.5060240963855421,0.49411764705882355,0.46835443037974683,0.37662337662337664,0.524390243902439,0.4625,0.5333333333333333,0.5375,0.6024096385542169,0.4880952380952381,0.5517241379310345
